4.2_meanYBP	4.2_dnds
1	0.6148048208385978
2	0.6148048208385978
3	0.6148048208385978
4	0.6148048208385978
5	0.6148048208385978
6	0.6148048208385978
7	0.6148048208385978
8	0.6148048208385978
9	0.6148048208385978
10	0.6148048208385978
11	0.6148048208385978
12	0.6148048208385978
13	0.6148048208385978
14	0.6148048208385978
15	0.6148048208385978
16	0.6148048208385978
17	0.6148048208385978
18	0.6148048208385978
19	0.6148048208385978
20	0.6148048208385978
21	0.6148048208385978
22	0.6148048208385978
23	0.6148048208385978
24	0.6148048208385978
25	0.6148048208385978
26	0.6148048208385978
27	0.6148048208385978
28	0.6148048208385978
29	0.6148048208385978
30	0.6148048208385978
31	0.6148048208385978
32	0.6148048208385978
33	0.6148048208385978
34	0.6148048208385978
36	0.6315336440143164
37	0.6315336440143164
38	0.6315336440143164
39	0.6315336440143164
40	0.6315336440143164
41	0.6315336440143164
42	0.6315336440143164
43	0.6315336440143164
44	0.6315336440143164
45	0.6315336440143164
46	0.6315336440143164
47	0.6315336440143164
48	0.6315336440143164
49	0.6315336440143164
50	0.6315336440143164
51	0.6315336440143164
52	0.6315336440143164
53	0.6315336440143164
54	0.6315336440143164
55	0.6315336440143164
56	0.6315336440143164
57	0.6315336440143164
58	0.6315336440143164
59	0.6315336440143164
60	0.6315336440143164
61	0.6315336440143164
62	0.6315336440143164
63	0.6315336440143164
64	0.6315336440143164
65	0.6315336440143164
66	0.6315336440143164
67	0.6315336440143164
68	0.6315336440143164
69	0.6315336440143164
70	0.6315336440143164
72	0.8990232033805722
73	0.8990232033805722
74	0.8990232033805722
75	0.8990232033805722
76	0.8990232033805722
77	0.8990232033805722
78	0.8990232033805722
79	0.8990232033805722
80	0.8990232033805722
81	0.8990232033805722
82	0.8990232033805722
83	0.8990232033805722
84	0.8990232033805722
85	0.8990232033805722
86	0.8990232033805722
87	0.8990232033805722
88	0.8990232033805722
89	0.8990232033805722
90	0.8990232033805722
91	0.8990232033805722
92	0.8990232033805722
93	0.8990232033805722
94	0.8990232033805722
95	0.8990232033805722
96	0.8990232033805722
97	0.8990232033805722
98	0.8990232033805722
99	0.8990232033805722
100	0.8990232033805722
101	0.8990232033805722
102	0.8990232033805722
103	0.8990232033805722
104	0.8990232033805722
105	0.8990232033805722
106	0.8990232033805722
108	1.1463510970822657
109	1.1463510970822657
110	1.1463510970822657
111	1.1463510970822657
112	1.1463510970822657
113	1.1463510970822657
114	1.1463510970822657
115	1.1463510970822657
116	1.1463510970822657
117	1.1463510970822657
118	1.1463510970822657
119	1.1463510970822657
120	1.1463510970822657
121	1.1463510970822657
122	1.1463510970822657
123	1.1463510970822657
124	1.1463510970822657
125	1.1463510970822657
126	1.1463510970822657
127	1.1463510970822657
128	1.1463510970822657
129	1.1463510970822657
130	1.1463510970822657
131	1.1463510970822657
132	1.1463510970822657
133	1.1463510970822657
134	1.1463510970822657
135	1.1463510970822657
136	1.1463510970822657
137	1.1463510970822657
138	1.1463510970822657
139	1.1463510970822657
140	1.1463510970822657
141	1.1463510970822657
143	0.9730912319003856
144	0.9730912319003856
145	0.9730912319003856
146	0.9730912319003856
147	0.9730912319003856
148	0.9730912319003856
149	0.9730912319003856
150	0.9730912319003856
151	0.9730912319003856
152	0.9730912319003856
153	0.9730912319003856
154	0.9730912319003856
155	0.9730912319003856
156	0.9730912319003856
157	0.9730912319003856
158	0.9730912319003856
159	0.9730912319003856
160	0.9730912319003856
161	0.9730912319003856
162	0.9730912319003856
163	0.9730912319003856
164	0.9730912319003856
165	0.9730912319003856
166	0.9730912319003856
167	0.9730912319003856
168	0.9730912319003856
169	0.9730912319003856
170	0.9730912319003856
171	0.9730912319003856
172	0.9730912319003856
173	0.9730912319003856
174	0.9730912319003856
175	0.9730912319003856
176	0.9730912319003856
177	0.9730912319003856
179	0.5341337832539761
180	0.5341337832539761
181	0.5341337832539761
182	0.5341337832539761
183	0.5341337832539761
184	0.5341337832539761
185	0.5341337832539761
186	0.5341337832539761
187	0.5341337832539761
188	0.5341337832539761
189	0.5341337832539761
190	0.5341337832539761
191	0.5341337832539761
192	0.5341337832539761
193	0.5341337832539761
194	0.5341337832539761
195	0.5341337832539761
196	0.5341337832539761
197	0.5341337832539761
198	0.5341337832539761
199	0.5341337832539761
200	0.5341337832539761
201	0.5341337832539761
202	0.5341337832539761
